City,Datetime,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Hour,Day,Month,Year,Weekday,Season,AQI_Lag_1,AQI_Lag_6,AQI_Lag_24,AQI_Rolling_6,AQI_Rolling_24
Ahmedabad,25-05-2020 06:00,16,65.5,21.1,9.18,0.11,25.12,72,6,25,5,2020,0,2,71,73,82,72.5,76.66666666666667
Ahmedabad,25-05-2020 07:00,14.25,88.5,33.65,11.62,0.11,16.48,72,7,25,5,2020,0,2,72,74,80,72.16666666666667,76.33333333333333
Ahmedabad,25-05-2020 08:00,30,95.25,31.55,12.22,0.11,20.3,71,8,25,5,2020,0,2,72,73,80,71.83333333333333,75.95833333333333
Ahmedabad,25-05-2020 09:00,36.75,115.5,32.98,10.62,0.11,21,71,9,25,5,2020,0,2,71,73,82,71.5,75.5
Ahmedabad,25-05-2020 10:00,30,129,26.77,5.28,0.11,27.52,72,10,25,5,2020,0,2,71,72,82,71.5,75.08333333333333
Ahmedabad,25-05-2020 11:00,30,94.25,20.77,3.8,0.11,30,73,11,25,5,2020,0,2,72,71,81,71.83333333333333,74.75
Ahmedabad,25-05-2020 12:00,33,81,20.55,6.4,0.11,28.35,73,12,25,5,2020,0,2,73,72,80,72,74.45833333333333
Ahmedabad,25-05-2020 13:00,36,79,25.15,6.45,0.11,28.15,74,13,25,5,2020,0,2,73,72,80,72.33333333333333,74.20833333333333
Ahmedabad,25-05-2020 14:00,18.25,64.25,18.38,4.88,0.11,29.6,75,14,25,5,2020,0,2,74,71,79,73,74.04166666666667
Ahmedabad,25-05-2020 15:00,12.25,60,13.9,6.68,0.11,24.95,75,15,25,5,2020,0,2,75,71,79,73.66666666666667,73.875
Ahmedabad,25-05-2020 16:00,3,55.5,15.85,6.4,0.11,24.17,75,16,25,5,2020,0,2,75,72,79,74.16666666666667,73.70833333333333
Ahmedabad,25-05-2020 17:00,9.25,59.25,14.18,5.38,0.11,26.68,76,17,25,5,2020,0,2,75,73,78,74.66666666666667,73.625
Ahmedabad,25-05-2020 18:00,11.5,57,15,2.92,0.11,26.05,77,18,25,5,2020,0,2,76,73,77,75.33333333333333,73.625
Ahmedabad,25-05-2020 19:00,17.5,54.75,16.05,4.12,0.11,24.05,77,19,25,5,2020,0,2,77,74,77,75.83333333333333,73.625
Ahmedabad,25-05-2020 20:00,17,51,17.7,4.78,0.11,25.17,77,20,25,5,2020,0,2,77,75,76,76.16666666666667,73.66666666666667
Ahmedabad,25-05-2020 21:00,13,52.75,14.62,8.57,0.11,27.07,77,21,25,5,2020,0,2,77,75,76,76.5,73.70833333333333
Ahmedabad,25-05-2020 22:00,12.75,50,12.55,9.88,0.11,27.15,77,22,25,5,2020,0,2,77,75,74,76.83333333333333,73.83333333333333
Ahmedabad,25-05-2020 23:00,3.25,52.5,10.85,9.8,0.11,27.92,76,23,25,5,2020,0,2,77,76,72,76.83333333333333,74
Ahmedabad,26-05-2020 00:00,4,51,10.25,9.12,0.11,26.68,73,0,26,5,2020,1,2,76,77,73,76.16666666666667,74
Ahmedabad,26-05-2020 01:00,10,48.25,13.53,9,0.11,24.95,71,1,26,5,2020,1,2,73,77,74,75.16666666666667,73.875
Ahmedabad,26-05-2020 02:00,8.25,52.25,18.77,9.7,0.11,22.25,70,2,26,5,2020,1,2,71,77,73,74,73.75
Ahmedabad,26-05-2020 03:00,12.5,64.5,20.43,10.75,0.11,18.65,68,3,26,5,2020,1,2,70,77,73,72.5,73.54166666666667
Ahmedabad,26-05-2020 04:00,12.5,67.75,12,9.97,0.11,31.23,68,4,26,5,2020,1,2,68,77,72,71,73.375
Ahmedabad,26-05-2020 05:00,8.75,60,16.07,10.52,0.11,24.75,69,5,26,5,2020,1,2,68,76,71,69.83333333333333,73.29166666666667
Ahmedabad,26-05-2020 06:00,10.5,78.5,26.48,12.15,0.11,19.82,69,6,26,5,2020,1,2,69,73,72,69.16666666666667,73.16666666666667
Ahmedabad,26-05-2020 07:00,10.5,84.25,23.32,9.25,0.11,21.3,69,7,26,5,2020,1,2,69,71,72,68.83333333333333,73.04166666666667
Ahmedabad,26-05-2020 08:00,13.5,73.25,29.15,10.78,0.11,18.57,68,8,26,5,2020,1,2,69,70,71,68.5,72.91666666666667
Ahmedabad,26-05-2020 09:00,12.5,84.75,28.7,12.12,0.11,19.95,67,9,26,5,2020,1,2,68,68,71,68.33333333333333,72.75
Ahmedabad,26-05-2020 10:00,19.75,89.5,26.3,11.28,0.11,23.57,65,10,26,5,2020,1,2,67,68,72,67.83333333333333,72.45833333333333
Ahmedabad,26-05-2020 11:00,10.75,90.75,25.2,14.1,0.11,24.85,65,11,26,5,2020,1,2,65,69,73,67.16666666666667,72.125
Ahmedabad,26-05-2020 12:00,13.5,98,26.7,11.75,0.11,27.43,66,12,26,5,2020,1,2,65,69,73,66.66666666666667,71.83333333333333
Ahmedabad,26-05-2020 13:00,15,80,15.15,7.42,0.11,29.88,66,13,26,5,2020,1,2,66,69,74,66.16666666666667,71.5
Ahmedabad,26-05-2020 14:00,5,61,14.1,3.92,0.11,28.43,66,14,26,5,2020,1,2,66,68,75,65.83333333333333,71.125
Ahmedabad,26-05-2020 15:00,6.5,51.5,13.95,3.75,0.11,26.12,65,15,26,5,2020,1,2,66,67,75,65.5,70.70833333333333
Ahmedabad,26-05-2020 16:00,10.5,59,13.3,4.58,0.11,22.07,65,16,26,5,2020,1,2,65,65,75,65.5,70.29166666666667
Ahmedabad,26-05-2020 17:00,9,59,13.15,7.45,0.37,24.57,65,17,26,5,2020,1,2,65,65,76,65.5,69.83333333333333
Ahmedabad,26-05-2020 18:00,13.75,63.25,17.43,8.7,0.1,22.67,66,18,26,5,2020,1,2,65,66,77,65.5,69.375
Ahmedabad,26-05-2020 19:00,14.5,58,19.88,8.65,0.05,24.55,66,19,26,5,2020,1,2,66,66,77,65.5,68.91666666666667
Ahmedabad,26-05-2020 20:00,17,77.03,19.48,6.68,0.53,23.75,67,20,26,5,2020,1,2,66,66,77,65.66666666666667,68.5
Ahmedabad,26-05-2020 21:00,13.5,12.15,22.15,9.57,0.21,23.08,67,21,26,5,2020,1,2,67,65,77,66,68.08333333333333
Ahmedabad,26-05-2020 22:00,21.25,314.88,32.2,17.15,0.96,17.97,68,22,26,5,2020,1,2,67,65,77,66.5,67.70833333333333
Ahmedabad,26-05-2020 23:00,23.5,56.17,28.18,14.32,1.17,19.6,69,23,26,5,2020,1,2,68,65,76,67.16666666666667,67.41666666666667
Ahmedabad,27-05-2020 00:00,21.25,315.18,13.68,5.58,1.21,26.85,70,0,27,5,2020,2,2,69,66,73,67.83333333333333,67.29166666666667
Ahmedabad,27-05-2020 01:00,12,48.97,9.4,6.85,1.97,29.85,71,1,27,5,2020,2,2,70,66,71,68.66666666666667,67.29166666666667
Ahmedabad,27-05-2020 02:00,16,51.22,11.2,5.9,1.27,29.42,72,2,27,5,2020,2,2,71,67,70,69.5,67.375
Ahmedabad,27-05-2020 03:00,19,24.71,8.92,4.28,0.88,28.9,72,3,27,5,2020,2,2,72,67,68,70.33333333333333,67.54166666666667
Ahmedabad,27-05-2020 04:00,10.75,109.33,9.27,4.65,0.49,35.05,35,4,27,5,2020,2,2,72,68,68,64.83333333333333,66.16666666666667
Ahmedabad,27-05-2020 05:00,13,85.16,12.3,7.25,1.03,30.3,35,5,27,5,2020,2,2,35,69,69,59.16666666666666,64.75
Ahmedabad,27-05-2020 06:00,19.25,85.2,29.58,13.95,0.72,21.08,35,6,27,5,2020,2,2,35,70,69,53.333333333333336,63.333333333333336
Ahmedabad,27-05-2020 07:00,26,172.45,26.2,10.05,0.77,23.1,35,7,27,5,2020,2,2,35,71,69,47.333333333333336,61.91666666666666
Ahmedabad,27-05-2020 08:00,24.25,34.23,20.38,8.7,1.44,25.7,35,8,27,5,2020,2,2,35,72,68,41.16666666666666,60.54166666666666
Ahmedabad,27-05-2020 09:00,20,36.91,20.92,10.4,2.21,28.62,35,9,27,5,2020,2,2,35,72,67,35,59.208333333333336
Ahmedabad,27-05-2020 10:00,23,35.61,23.55,11.35,1.4,30.25,35,10,27,5,2020,2,2,35,35,65,35,57.958333333333336
Ahmedabad,27-05-2020 11:00,24,98.52,32,17.4,1.35,26.05,68,11,27,5,2020,2,2,35,35,65,40.5,58.083333333333336
Ahmedabad,27-05-2020 12:00,89,174,26.8,10.9,0.77,30.03,68,12,27,5,2020,2,2,68,35,66,46,58.16666666666666
Ahmedabad,27-05-2020 13:00,36.5,158.5,24.47,6.78,0.59,35.9,68,13,27,5,2020,2,2,68,35,66,51.5,58.25
Ahmedabad,27-05-2020 14:00,22.75,104.25,16.8,1.52,0.4,36.25,68,14,27,5,2020,2,2,68,35,66,57,58.333333333333336
Ahmedabad,27-05-2020 15:00,21.5,80.5,14.38,0.55,0.36,33.4,68,15,27,5,2020,2,2,68,35,65,62.5,58.458333333333336
Ahmedabad,27-05-2020 16:00,20.25,80.5,11.85,5.39,0.38,34.7,68,16,27,5,2020,2,2,68,35,65,68,58.583333333333336
Ahmedabad,27-05-2020 17:00,26.25,87.75,15.25,7.9,0.4,33.23,68,17,27,5,2020,2,2,68,68,65,68,58.708333333333336
Ahmedabad,27-05-2020 18:00,42,96,18.8,7.65,0.45,32.75,68,18,27,5,2020,2,2,68,68,66,68,58.79166666666666
Ahmedabad,27-05-2020 19:00,26.25,99.5,21.77,5.4,0.56,28.68,41,19,27,5,2020,2,2,68,68,66,63.5,57.75
Ahmedabad,27-05-2020 20:00,27.25,104.75,22.8,4.88,0.53,36.02,42,20,27,5,2020,2,2,41,68,67,59.16666666666666,56.708333333333336
Ahmedabad,27-05-2020 21:00,37.25,141,34.52,10.53,0.82,20.85,43,21,27,5,2020,2,2,42,68,67,55,55.708333333333336
Ahmedabad,27-05-2020 22:00,35,179,30.35,15.65,0.85,15.5,44,22,27,5,2020,2,2,43,68,68,51,54.708333333333336
Ahmedabad,27-05-2020 23:00,26,149,25.77,15.55,0.79,18.73,44,23,27,5,2020,2,2,44,68,69,47,53.66666666666666
Ahmedabad,28-05-2020 00:00,32.5,104,18.42,14.18,0.52,25.12,45,0,28,5,2020,3,2,44,68,70,43.16666666666666,52.625
Ahmedabad,28-05-2020 01:00,25.75,86,21.48,7.62,0.42,27.52,46,1,28,5,2020,3,2,45,41,71,44,51.583333333333336
Ahmedabad,28-05-2020 02:00,21,109.5,31.55,3.83,0.51,14.72,46,2,28,5,2020,3,2,46,42,72,44.66666666666666,50.5
Ahmedabad,28-05-2020 03:00,28.75,122.5,19.57,15.21,0.94,19.5,112,3,28,5,2020,3,2,46,43,72,56.16666666666666,52.16666666666666
Ahmedabad,28-05-2020 04:00,34.5,124,23.4,6.38,0.81,22.3,112,4,28,5,2020,3,2,112,44,35,67.5,55.375
Ahmedabad,28-05-2020 05:00,33.5,154.75,25.57,4.67,0.83,11.27,113,5,28,5,2020,3,2,112,44,35,79,58.625
Ahmedabad,28-05-2020 06:00,21.75,121.5,18.42,6.92,0.66,18.2,113,6,28,5,2020,3,2,113,45,35,90.33333333333331,61.875
Ahmedabad,28-05-2020 07:00,20,76,23.43,7.95,0.59,22.38,112,7,28,5,2020,3,2,113,46,35,101.33333333333331,65.08333333333333
Ahmedabad,28-05-2020 08:00,27.5,80.5,34.02,12.93,0.65,13.72,111,8,28,5,2020,3,2,112,46,35,112.16666666666669,68.25
Ahmedabad,28-05-2020 09:00,19.5,77.75,27.45,9.02,0.62,23.6,109,9,28,5,2020,3,2,111,112,35,111.66666666666669,71.33333333333333
Ahmedabad,28-05-2020 10:00,26.5,96,26.25,1.5,0.67,24.4,109,10,28,5,2020,3,2,109,112,35,111.16666666666669,74.41666666666667
Ahmedabad,28-05-2020 11:00,27.75,115.25,27.32,14.81,0.9,21.32,109,11,28,5,2020,3,2,109,113,68,110.5,76.125
Ahmedabad,28-05-2020 12:00,36,137,30.55,4.5,0.74,20.3,108,12,28,5,2020,3,2,109,113,68,109.66666666666669,77.79166666666667
Ahmedabad,28-05-2020 13:00,22.75,121.5,23.6,7.43,0.7,21.27,107,13,28,5,2020,3,2,108,112,68,108.83333333333331,79.41666666666667
Ahmedabad,28-05-2020 14:00,19,91.75,16.12,8.53,0.65,31.55,107,14,28,5,2020,3,2,107,111,68,108.16666666666669,81.04166666666667
Ahmedabad,28-05-2020 15:00,25,82.75,17.95,8.05,0.84,32.27,107,15,28,5,2020,3,2,107,109,68,107.83333333333331,82.66666666666667
Ahmedabad,28-05-2020 16:00,38.5,89.75,15.55,8.27,0.77,32.47,107,16,28,5,2020,3,2,107,109,68,107.5,84.29166666666667
Ahmedabad,28-05-2020 17:00,25.5,79.75,16.88,4.88,0.76,33.07,107,17,28,5,2020,3,2,107,109,68,107.16666666666669,85.91666666666667
Ahmedabad,28-05-2020 18:00,30,86,16.7,0.3,0.46,35.8,106,18,28,5,2020,3,2,107,108,68,106.83333333333331,87.5
Ahmedabad,28-05-2020 19:00,32.5,87.5,18.05,10.45,0.53,23.62,106,19,28,5,2020,3,2,106,107,41,106.66666666666669,90.20833333333331
Ahmedabad,28-05-2020 20:00,32,101.25,13.1,5.43,0.42,22.52,106,20,28,5,2020,3,2,106,107,42,106.5,92.875
Ahmedabad,28-05-2020 21:00,33.5,115.25,12.33,6,0.45,18.38,105,21,28,5,2020,3,2,106,107,43,106.16666666666669,95.45833333333331
Ahmedabad,28-05-2020 22:00,24,114.75,9.77,10.5,0.55,29.2,103,22,28,5,2020,3,2,105,107,44,105.5,97.91666666666669
Ahmedabad,28-05-2020 23:00,8.75,73,8.7,12.42,0.63,26.67,101,23,28,5,2020,3,2,103,107,44,104.5,100.29166666666669
Ahmedabad,29-05-2020 00:00,8,65,9.8,13.3,0.69,29.15,100,0,29,5,2020,4,2,101,106,45,103.5,102.58333333333331
Ahmedabad,29-05-2020 01:00,13.5,60,10.1,9.92,0.33,31.77,99,1,29,5,2020,4,2,100,106,46,102.33333333333331,104.79166666666669
Ahmedabad,29-05-2020 02:00,19,61,9.85,6.5,0.29,28.28,97,2,29,5,2020,4,2,99,106,46,100.83333333333331,106.91666666666669
Ahmedabad,29-05-2020 03:00,15.24,37.89,6.74,5.58,0.31,30.79,96,3,29,5,2020,4,2,97,105,112,99.33333333333331,106.25
Ahmedabad,29-05-2020 04:00,26.23,51.63,16.95,11.67,1.61,34.39,95,4,29,5,2020,4,2,96,103,112,98,105.54166666666669
Ahmedabad,29-05-2020 05:00,15.31,35.92,7.15,5.41,0.33,28.1,92,5,29,5,2020,4,2,95,101,113,96.5,104.66666666666669
Ahmedabad,29-05-2020 06:00,7.93,26.85,5.96,7.05,0.24,14.72,91,6,29,5,2020,4,2,92,100,113,95,103.75
Ahmedabad,29-05-2020 07:00,17.03,43.36,19.06,10.46,0.67,37.32,91,7,29,5,2020,4,2,91,99,112,93.66666666666669,102.875
Ahmedabad,29-05-2020 08:00,9,59,10.98,11.8,0.2,21.1,90,8,29,5,2020,4,2,91,97,111,92.5,102
Ahmedabad,29-05-2020 09:00,21,42.67,14.6,5.95,0.69,21.12,91,9,29,5,2020,4,2,90,96,109,91.66666666666669,101.25
Ahmedabad,29-05-2020 10:00,22,37.22,18.15,1.4,0.89,27.25,91,10,29,5,2020,4,2,91,95,109,91,100.5
Ahmedabad,29-05-2020 11:00,24,75,21.05,6.75,0.18,32.75,88,11,29,5,2020,4,2,91,92,109,90.33333333333331,99.625
Ahmedabad,29-05-2020 12:00,18.5,73.5,22.1,2.5,0.17,33.4,85,12,29,5,2020,4,2,88,91,108,89.33333333333333,98.66666666666669
Ahmedabad,29-05-2020 13:00,11,69,15,8.57,0.61,25.48,81,13,29,5,2020,4,2,85,91,107,87.66666666666667,97.58333333333331
Ahmedabad,29-05-2020 14:00,15,58,14.38,11.15,0.53,27.75,79,14,29,5,2020,4,2,81,90,107,85.83333333333333,96.41666666666669
Ahmedabad,29-05-2020 15:00,17,58.25,11.57,11.88,0.64,26.67,78,15,29,5,2020,4,2,79,91,107,83.66666666666667,95.20833333333331
Ahmedabad,29-05-2020 16:00,13.75,59.5,13.28,12.28,0.72,26.07,76,16,29,5,2020,4,2,78,91,107,81.16666666666667,93.91666666666669
Ahmedabad,29-05-2020 17:00,15,61.25,10.05,5.2,0.6,26.65,75,17,29,5,2020,4,2,76,88,107,79,92.58333333333331
Ahmedabad,29-05-2020 18:00,21,62,16.7,12.88,0.46,26.4,74,18,29,5,2020,4,2,75,85,106,77.16666666666667,91.25
Ahmedabad,29-05-2020 19:00,10.5,49,28.05,3,0.62,34.58,71,19,29,5,2020,4,2,74,81,106,75.5,89.79166666666667
Ahmedabad,29-05-2020 20:00,15.75,44,61.77,12.95,0.97,11.07,68,20,29,5,2020,4,2,71,79,106,73.66666666666667,88.20833333333333
Ahmedabad,29-05-2020 21:00,15.5,54.75,56.73,0.5,1.8,9.2,90,21,29,5,2020,4,2,68,78,105,75.66666666666667,87.58333333333333
Ahmedabad,29-05-2020 22:00,25,67.25,49.92,8.52,1.1,8.5,90,22,29,5,2020,4,2,90,76,103,78,87.04166666666667
Ahmedabad,29-05-2020 23:00,23,86.5,46.95,10.32,0.47,10.77,90,23,29,5,2020,4,2,90,75,101,80.5,86.58333333333333
Ahmedabad,30-05-2020 00:00,26,79,55.98,11.82,0.23,8.73,90,0,30,5,2020,5,2,90,74,100,83.16666666666667,86.16666666666667
Ahmedabad,30-05-2020 01:00,23,88,56.38,24.15,0.5,8.12,90,1,30,5,2020,5,2,90,71,99,86.33333333333333,85.79166666666667
Ahmedabad,30-05-2020 02:00,26.25,78.5,51.9,23.18,0.91,16.95,90,2,30,5,2020,5,2,90,68,97,90,85.5
Ahmedabad,30-05-2020 03:00,29,74.75,57.47,31.62,1.45,12.4,90,3,30,5,2020,5,2,90,90,96,90,85.25
Ahmedabad,30-05-2020 04:00,32.5,92.5,61.97,40.1,1.62,6.57,90,4,30,5,2020,5,2,90,90,95,90,85.04166666666667
Ahmedabad,30-05-2020 05:00,26.25,85.75,55.38,22.3,0.79,6.95,81,5,30,5,2020,5,2,90,90,92,88.5,84.58333333333333
Ahmedabad,30-05-2020 06:00,30,88,39.42,6.73,0.23,13.13,81,6,30,5,2020,5,2,81,90,91,87,84.16666666666667
Ahmedabad,30-05-2020 07:00,27.75,112.25,44.35,5.03,0.23,15,81,7,30,5,2020,5,2,81,90,91,85.5,83.75
Ahmedabad,30-05-2020 08:00,29.5,89,40.97,10.78,0.21,20.12,81,8,30,5,2020,5,2,81,90,90,84,83.375
Ahmedabad,30-05-2020 09:00,26.5,77,44.45,14.7,0.42,20.8,81,9,30,5,2020,5,2,81,90,91,82.5,82.95833333333333
Ahmedabad,30-05-2020 10:00,22,68,46.1,14.8,1.2,37.1,81,10,30,5,2020,5,2,81,90,91,81,82.54166666666667
Ahmedabad,30-05-2020 11:00,28.67,34.35,16.41,10.33,0.11,80.04,81,11,30,5,2020,5,2,81,81,88,81,82.25
Ahmedabad,30-05-2020 12:00,15.21,44.55,6.74,4.71,0.65,32.7,73,12,30,5,2020,5,2,81,81,85,79.66666666666667,81.75
Ahmedabad,30-05-2020 13:00,28.29,32.55,35.99,6.19,1,20.29,73,13,30,5,2020,5,2,73,81,81,78.33333333333333,81.41666666666667
Ahmedabad,30-05-2020 14:00,10.4,40.36,6.72,7.04,0.27,14.91,74,14,30,5,2020,5,2,73,81,79,77.16666666666667,81.20833333333333
Ahmedabad,30-05-2020 15:00,44.3,138.4,8.58,26.96,0.39,40.58,75,15,30,5,2020,5,2,74,81,78,76.16666666666667,81.08333333333333
Ahmedabad,30-05-2020 16:00,2.5,5.02,19.53,24.14,1.55,13.48,75,16,30,5,2020,5,2,75,81,76,75.16666666666667,81.04166666666667
Ahmedabad,30-05-2020 17:00,11.29,19.38,3.22,10.31,0.22,96.05,76,17,30,5,2020,5,2,75,81,75,74.33333333333333,81.08333333333333
Ahmedabad,30-05-2020 18:00,14.91,76.94,22.74,8.4,0.62,5.92,77,18,30,5,2020,5,2,76,73,74,75,81.20833333333333
Ahmedabad,31-05-2020 11:00,11.75,66.9,12.48,5.37,0.7,31.58,46,11,31,5,2020,6,2,77,73,71,70.5,80.16666666666667
Ahmedabad,31-05-2020 12:00,15.25,46.65,13.95,2.05,0.51,32.3,46,12,31,5,2020,6,2,46,74,68,65.83333333333333,79.25
Ahmedabad,31-05-2020 13:00,10,81.35,13.78,3.85,0.42,30.77,46,13,31,5,2020,6,2,46,75,90,61,77.41666666666667
Ahmedabad,31-05-2020 14:00,9.25,141.88,12.75,2.95,0.41,29.2,46,14,31,5,2020,6,2,46,75,90,56.16666666666666,75.58333333333333
Ahmedabad,31-05-2020 15:00,8.75,45,13.18,2.9,0.25,29.53,40,15,31,5,2020,6,2,46,76,90,50.16666666666666,73.5
Ahmedabad,31-05-2020 16:00,13.25,46.25,9.88,9.23,0.24,29.62,39,16,31,5,2020,6,2,40,77,90,43.833333333333336,71.375
Ahmedabad,31-05-2020 17:00,13.5,59.5,14.23,5.95,0.33,28.65,38,17,31,5,2020,6,2,39,46,90,42.5,69.20833333333333
Ahmedabad,31-05-2020 18:00,16,69,14.97,6.53,0.36,23.23,38,18,31,5,2020,6,2,38,46,90,41.16666666666666,67.04166666666667
Ahmedabad,31-05-2020 19:00,17.5,74.75,22.98,4.03,0.53,19.7,37,19,31,5,2020,6,2,38,46,90,39.66666666666666,64.83333333333333
Ahmedabad,31-05-2020 20:00,22.25,92,20.82,3.45,0.48,13.93,37,20,31,5,2020,6,2,37,46,90,38.16666666666666,62.625
Ahmedabad,31-05-2020 21:00,30.5,109,17.7,7.77,0.41,8.25,38,21,31,5,2020,6,2,37,40,81,37.833333333333336,60.833333333333336
Ahmedabad,31-05-2020 22:00,24.25,107.25,22.12,9.6,0.74,4.45,37,22,31,5,2020,6,2,38,39,81,37.5,59
Ahmedabad,31-05-2020 23:00,19.75,113,24.07,9.25,0.39,1.83,37,23,31,5,2020,6,2,37,38,81,37.333333333333336,57.16666666666666
Ahmedabad,01-06-2020 00:00,22,119,24.38,8.1,0.42,1.27,37,0,1,6,2020,0,3,37,38,81,37.16666666666666,55.333333333333336
Ahmedabad,01-06-2020 01:00,28,133.5,26.18,8.1,0.5,23.79,37,1,1,6,2020,0,3,37,37,81,37.16666666666666,53.5
Ahmedabad,01-06-2020 02:00,31,175.5,25.95,7.1,0.52,0.85,37,2,1,6,2020,0,3,37,37,81,37.16666666666666,51.66666666666666
Ahmedabad,01-06-2020 03:00,30.5,172,23.8,5.3,0.54,1.4,37,3,1,6,2020,0,3,37,38,81,37,49.833333333333336
Ahmedabad,01-06-2020 04:00,19.5,141.5,14.75,5.05,0.41,20.25,37,4,1,6,2020,0,3,37,37,73,37,48.333333333333336
Ahmedabad,01-06-2020 05:00,12.25,112.5,17.85,4.25,0.47,28.45,37,5,1,6,2020,0,3,37,37,73,37,46.833333333333336
Ahmedabad,01-06-2020 06:00,23.25,122.25,26.7,2.7,0.87,18.77,104,6,1,6,2020,0,3,37,37,74,48.16666666666666,48.083333333333336
Ahmedabad,01-06-2020 07:00,25.75,131,22.07,2.52,0.85,54.1,105,7,1,6,2020,0,3,104,37,75,59.5,49.333333333333336
Ahmedabad,01-06-2020 08:00,27.75,141,29.45,3.15,0.55,0.95,106,8,1,6,2020,0,3,105,37,75,71,50.625
Ahmedabad,01-06-2020 09:00,42.25,144.5,32.1,1.97,0.64,0.7,107,9,1,6,2020,0,3,106,37,76,82.66666666666667,51.91666666666666
Ahmedabad,01-06-2020 10:00,29,111.25,28.17,0.7,0.61,1.62,107,10,1,6,2020,0,3,107,37,77,94.33333333333331,53.16666666666666
Ahmedabad,01-06-2020 11:00,14,73.5,21.2,0.4,0.6,0.85,106,11,1,6,2020,0,3,107,37,46,105.83333333333331,55.66666666666666
Ahmedabad,01-06-2020 12:00,7,57,20.6,20.02,0.58,6.08,105,12,1,6,2020,0,3,106,104,46,106,58.125
Ahmedabad,01-06-2020 13:00,6.75,47.25,11.7,4.52,0.36,8.43,103,13,1,6,2020,0,3,105,105,46,105.66666666666669,60.5
Ahmedabad,01-06-2020 14:00,6.75,37.25,14.72,9.88,0.46,90.65,101,14,1,6,2020,0,3,103,106,46,104.83333333333331,62.79166666666666
Ahmedabad,01-06-2020 15:00,9,41,12.4,14.15,0.33,126.99,101,15,1,6,2020,0,3,101,107,40,103.83333333333331,65.33333333333333
Ahmedabad,01-06-2020 16:00,4,22.5,13.08,15.65,0.37,23.44,100,16,1,6,2020,0,3,101,107,39,102.66666666666669,67.875
Ahmedabad,01-06-2020 17:00,3,19.75,13.68,9.68,0.43,50.15,99,17,1,6,2020,0,3,100,106,38,101.5,70.41666666666667
Ahmedabad,01-06-2020 18:00,5.75,22.75,16.52,5.4,0.49,97.05,97,18,1,6,2020,0,3,99,105,38,100.16666666666669,72.875
Ahmedabad,01-06-2020 19:00,5.5,18,18.05,5.68,0.42,51.8,97,19,1,6,2020,0,3,97,103,37,99.16666666666669,75.375
Ahmedabad,01-06-2020 20:00,7.25,25.25,23.42,5.05,0.54,23.3,97,20,1,6,2020,0,3,97,101,37,98.5,77.875
Ahmedabad,01-06-2020 21:00,7.25,29.25,24.07,6.28,0.48,22.12,97,21,1,6,2020,0,3,97,101,38,97.83333333333331,80.33333333333333
Ahmedabad,01-06-2020 22:00,4.75,31.5,18.1,5.18,0.36,23.85,97,22,1,6,2020,0,3,97,100,37,97.33333333333331,82.83333333333333
Ahmedabad,01-06-2020 23:00,4,36,15.6,3.15,0.29,27.85,97,23,1,6,2020,0,3,97,99,37,97,85.33333333333333
Ahmedabad,02-06-2020 00:00,1.75,31,11.77,17.15,0.13,20.02,97,0,2,6,2020,1,3,97,97,37,97,87.83333333333333
Ahmedabad,02-06-2020 01:00,5,38,9.65,6.08,0.27,13.92,97,1,2,6,2020,1,3,97,97,37,97,90.33333333333331
Ahmedabad,02-06-2020 02:00,17,59,9.2,5.4,0.25,3.97,69,2,2,6,2020,1,3,97,97,37,92.33333333333331,91.66666666666669
Ahmedabad,02-06-2020 03:00,9.5,66,7.9,6.52,0.34,2,65,3,2,6,2020,1,3,69,97,37,87,92.83333333333331
Ahmedabad,02-06-2020 04:00,8,47.75,12.62,12.43,0.46,1.7,61,4,2,6,2020,1,3,65,97,37,81,93.83333333333331
Ahmedabad,02-06-2020 05:00,12.14,21,11.05,12.35,0.37,11.15,57,5,2,6,2020,1,3,61,97,37,74.33333333333333,94.66666666666669
Ahmedabad,02-06-2020 06:00,10.3,30.5,22.35,10.65,0.47,20.25,53,6,2,6,2020,1,3,57,97,104,67,92.54166666666669
Ahmedabad,02-06-2020 07:00,20,41.75,30.75,11.67,0.78,20.7,50,7,2,6,2020,1,3,53,97,105,59.16666666666666,90.25
Ahmedabad,02-06-2020 08:00,20.25,56,33.35,8.28,0.43,12.88,46,8,2,6,2020,1,3,50,69,106,55.333333333333336,87.75
Ahmedabad,02-06-2020 09:00,19,57.25,36.58,9.2,0.69,13.93,43,9,2,6,2020,1,3,46,65,107,51.66666666666666,85.08333333333333
Ahmedabad,02-06-2020 10:00,11.25,57.25,32.53,7.9,0.74,16.15,40,10,2,6,2020,1,3,43,61,107,48.16666666666666,82.29166666666667
Ahmedabad,02-06-2020 11:00,6,43.5,15.67,3.85,0.5,27.6,39,11,2,6,2020,1,3,40,57,106,45.16666666666666,79.5
Ahmedabad,02-06-2020 12:00,13.25,34.75,15.45,12.8,0.5,40.38,40,12,2,6,2020,1,3,39,53,105,43,76.79166666666667
Ahmedabad,02-06-2020 13:00,38.78,29.75,15.6,9.4,0.45,29.88,40,13,2,6,2020,1,3,40,50,103,41.333333333333336,74.16666666666667
Ahmedabad,02-06-2020 14:00,29.3,25.75,15.9,7.85,0.51,29.1,40,14,2,6,2020,1,3,40,46,101,40.333333333333336,71.625
